id,latitude,longitude,hub_id,driver_id,num_items,created_at,started_at,completed_at,batched_order_id
1564,37.795039,-122.421512,4,61,2,2014-03-07 04:54:45,2014-03-07 05:20:36,2014-03-07 05:36:25,
1565,37.77617,-122.43125,8,81,1,2014-03-07 04:59:02,2014-03-07 05:02:03,2014-03-07 05:14:44,
1566,37.7902,-122.40548,4,79,1,2014-03-07 05:00:49,2014-03-07 05:23:22,2014-03-07 05:46:29,
1567,37.75505,-122.43443,2,87,1,2014-03-11 00:30:10,2014-03-11 00:34:31,2014-03-11 00:41:35,
1568,37.761269,-122.420737,2,63,3,2014-03-11 00:30:23,2014-03-11 00:34:28,2014-03-11 00:47:17,
1569,37.80473,-122.4185,4,78,1,2014-03-11 00:30:27,2014-03-11 00:31:19,2014-03-11 00:38:30,
1570,37.8038,-122.42799,4,59,3,2014-03-11 00:31:25,2014-03-11 00:32:17,2014-03-11 00:38:45,
1571,37.76472,-122.43234,5,54,2,2014-03-11 00:31:28,2014-03-11 00:33:30,2014-03-11 00:45:17,
1572,37.78775,-122.41505,8,111,1,2014-03-11 00:31:33,2014-03-11 00:32:58,2014-03-11 00:47:12,
1573,37.771365,-122.450602,7,80,1,2014-03-11 00:31:55,2014-03-11 00:36:49,2014-03-11 00:53:48,
1574,37.79789,-122.41879,8,104,2,2014-03-11 00:32:03,2014-03-11 00:35:08,2014-03-11 00:47:17,
1575,37.73634,-122.42767,2,50,2,2014-03-11 00:32:33,2014-03-11 00:39:23,2014-03-11 00:48:28,
1576,37.753388,-122.415267,2,118,3,2014-03-11 00:32:41,2014-03-11 00:45:27,2014-03-11 00:53:53,1117
1577,37.7676,-122.41067,1,40,2,2014-03-11 00:32:56,2014-03-11 00:34:11,2014-03-11 00:54:39,
1578,37.775918,-122.394285,1,69,1,2014-03-11 00:33:10,2014-03-11 00:34:37,2014-03-11 00:49:02,1116
1579,37.78975,-122.45072,7,75,1,2014-03-11 00:33:15,2014-03-11 00:34:52,2014-03-11 00:46:46,
1580,37.778875,-122.397221,1,69,3,2014-03-11 00:33:37,2014-03-11 00:49:07,2014-03-11 01:02:28,1116
1581,37.78847,-122.43737,4,16,3,2014-03-11 00:33:47,2014-03-11 00:35:04,2014-03-11 00:48:43,
1582,37.791404,-122.394388,6,83,2,2014-03-11 00:34:24,2014-03-11 00:35:41,2014-03-11 00:54:45,
1583,37.749831,-122.406946,2,117,2,2014-03-11 00:34:30,2014-03-11 00:44:21,2014-03-11 00:56:06,
1584,37.75504,-122.41321,2,118,1,2014-03-11 00:35:13,2014-03-11 00:56:17,2014-03-11 01:01:22,1117
1585,37.788537,-122.399139,6,93,1,2014-03-11 00:35:25,2014-03-11 00:38:10,2014-03-11 00:51:30,
1586,37.779691,-122.402077,1,38,3,2014-03-11 00:35:35,2014-03-11 00:36:40,2014-03-11 00:43:38,
1587,37.79144,-122.402387,6,115,2,2014-03-11 00:35:40,2014-03-11 00:38:16,2014-03-11 00:40:45,
1588,37.751917,-122.43729,2,66,1,2014-03-11 00:35:59,2014-03-11 00:48:45,2014-03-11 00:57:26,
1589,37.78736,-122.43833,5,53,3,2014-03-11 00:37:05,2014-03-11 00:38:41,2014-03-11 00:50:11,
1590,37.74775,-122.43971,2,87,3,2014-03-11 00:38:04,2014-03-11 00:48:48,2014-03-11 00:58:04,
1591,37.80453,-122.42209,4,61,2,2014-03-11 00:38:32,2014-03-11 00:41:51,2014-03-11 00:51:57,
1592,37.73307,-122.44417,2,63,2,2014-03-11 00:38:50,2014-03-11 00:53:57,2014-03-11 01:05:40,
1593,37.73786,-122.43468,2,50,3,2014-03-11 00:38:51,2014-03-11 00:55:50,2014-03-11 01:06:43,
1594,37.79296,-122.42369,8,81,2,2014-03-11 00:39:17,2014-03-11 00:40:35,2014-03-11 00:50:29,
1595,37.75226,-122.44597,2,117,1,2014-03-11 00:39:31,2014-03-11 01:04:01,2014-03-11 01:12:36,
1596,37.78694,-122.41489,8,55,2,2014-03-11 00:40:16,2014-03-11 00:41:06,2014-03-11 00:52:53,
1597,37.799956,-122.413025,8,30,1,2014-03-11 00:41:04,2014-03-11 00:46:48,2014-03-11 00:56:18,
1598,37.79299,-122.4022,6,109,10,2014-03-11 00:41:56,2014-03-11 00:46:44,2014-03-11 00:54:04,
1599,37.777021,-122.42182,5,39,3,2014-03-11 00:42:36,2014-03-11 00:45:53,2014-03-11 00:59:32,
1600,37.80292,-122.41224,4,99,2,2014-03-11 00:42:39,2014-03-11 00:44:20,2014-03-11 00:56:19,
1601,37.79425,-122.42768,4,59,3,2014-03-11 00:44:06,2014-03-11 00:45:32,2014-03-11 00:55:02,
1602,37.78714,-122.391612,6,35,1,2014-03-11 00:44:53,2014-03-11 00:50:39,2014-03-11 01:01:37,1118
1603,37.74785,-122.40753,2,66,2,2014-03-11 00:45:08,2014-03-11 01:02:34,2014-03-11 01:11:21,
1604,37.791048,-122.445683,7,98,1,2014-03-11 00:45:17,2014-03-11 00:47:43,2014-03-11 00:57:18,
1605,37.78745,-122.41499,8,120,1,2014-03-11 00:45:29,2014-03-11 00:53:58,2014-03-11 01:03:09,
1606,37.768261,-122.432352,5,49,3,2014-03-11 00:47:02,2014-03-11 00:49:03,2014-03-11 00:59:09,
1607,37.77474,-122.42477,5,33,1,2014-03-11 00:47:23,2014-03-11 00:48:58,2014-03-11 00:55:55,
1608,37.7815,-122.4426,7,75,2,2014-03-11 00:48:47,2014-03-11 00:55:14,2014-03-11 01:05:06,
1609,37.78783,-122.39072,6,35,1,2014-03-11 00:49:53,2014-03-11 01:02:25,2014-03-11 01:11:58,1118
1610,37.75135,-122.41398,2,87,2,2014-03-11 00:52:14,2014-03-11 01:04:26,2014-03-11 01:11:53,
1611,37.795083,-122.403148,6,82,2,2014-03-11 00:52:39,2014-03-11 00:54:11,2014-03-11 01:00:19,
1612,37.80069,-122.42103,4,123,2,2014-03-11 00:53:35,2014-03-11 00:54:26,2014-03-11 00:54:52,
1613,37.759666,-122.416994,2,118,3,2014-03-11 00:53:38,2014-03-11 01:14:52,2014-03-11 01:31:19,1119
1614,37.76337,-122.43412,5,54,2,2014-03-11 00:54:42,2014-03-11 01:01:17,2014-03-11 01:13:54,
1615,37.782578,-122.410646,1,100,1,2014-03-11 00:55:25,2014-03-11 00:57:04,2014-03-11 01:13:40,
1616,37.794417,-122.433839,4,86,2,2014-03-11 00:55:56,2014-03-11 00:56:41,2014-03-11 01:07:13,
1617,37.78722,-122.42442,8,121,2,2014-03-11 00:56:04,2014-03-11 01:04:43,2014-03-11 01:09:10,
1618,37.764934,-122.400244,1,103,10,2014-03-11 00:56:20,2014-03-11 01:02:10,2014-03-11 01:13:00,
1619,37.7676,-122.41067,1,113,1,2014-03-11 00:56:49,2014-03-11 00:57:56,2014-03-11 01:09:41,
1620,37.772463,-122.450024,7,90,1,2014-03-11 00:58:36,2014-03-11 01:02:33,2014-03-11 01:12:01,
1621,37.78734,-122.3955,6,115,2,2014-03-11 00:58:56,2014-03-11 01:04:09,2014-03-11 01:23:23,
1622,37.77939,-122.402281,1,42,1,2014-03-11 01:02:22,2014-03-11 01:03:45,2014-03-11 01:12:55,
1623,37.79156,-122.40241,6,93,2,2014-03-11 01:03:02,2014-03-11 01:04:21,2014-03-11 01:09:43,
1624,37.76338,-122.43638,5,53,2,2014-03-11 01:03:10,2014-03-11 01:04:55,2014-03-11 01:11:18,
1625,37.789579,-122.390345,6,68,2,2014-03-11 01:04:23,2014-03-11 01:06:26,2014-03-11 01:23:10,
1626,37.80044,-122.42773,4,78,3,2014-03-11 01:05:44,2014-03-11 01:09:57,2014-03-11 01:13:37,
1627,37.79554,-122.43855,4,122,1,2014-03-11 01:05:46,2014-03-11 01:09:20,2014-03-11 01:23:16,
1628,37.77004,-122.423169,5,48,1,2014-03-11 01:05:59,2014-03-11 01:11:14,2014-03-11 01:20:24,
1629,37.742746,-122.421407,2,63,2,2014-03-11 01:06:22,2014-03-11 01:16:14,2014-03-11 01:25:24,
1630,37.759666,-122.416994,2,118,1,2014-03-11 01:07:25,2014-03-11 01:34:25,2014-03-11 01:34:45,1119
1631,37.79097,-122.39607,6,110,1,2014-03-11 01:07:31,2014-03-11 01:11:14,2014-03-11 01:22:50,
1632,37.762865,-122.401382,1,119,1,2014-03-11 01:08:54,2014-03-11 01:10:18,2014-03-11 01:22:31,
1633,37.77678,-122.41782,8,111,5,2014-03-11 01:09:36,2014-03-11 01:11:39,2014-03-11 01:30:26,
1634,37.764136,-122.4542,7,98,1,2014-03-11 01:09:59,2014-03-11 01:12:39,2014-03-11 01:26:37,
1635,37.77045,-122.45093,7,116,1,2014-03-11 01:11:12,2014-03-11 01:15:02,2014-03-11 01:26:34,
1636,37.800411,-122.410319,6,83,1,2014-03-11 01:11:41,2014-03-11 01:12:15,2014-03-11 01:29:22,
1637,37.78027,-122.47396,7,80,3,2014-03-11 01:14:06,2014-03-11 01:26:15,2014-03-11 01:33:53,
1638,37.76177,-122.43806,5,49,1,2014-03-11 01:15:20,2014-03-11 01:17:28,2014-03-11 01:34:37,
1639,37.7459,-122.43031,2,50,1,2014-03-11 01:15:40,2014-03-11 01:17:58,2014-03-11 01:23:26,
1640,37.7852,-122.44326,7,75,2,2014-03-11 01:17:25,2014-03-11 01:21:36,2014-03-11 01:31:14,
1641,37.776222,-122.419465,8,104,2,2014-03-11 01:17:42,2014-03-11 01:19:29,2014-03-11 01:41:58,
1642,37.78366,-122.39601,1,38,3,2014-03-11 01:18:41,2014-03-11 01:20:10,2014-03-11 01:28:22,
1643,37.802164,-122.410649,6,82,5,2014-03-11 01:18:46,2014-03-11 01:21:31,2014-03-11 01:32:18,
1644,37.76734,-122.45028,7,90,1,2014-03-11 01:18:49,2014-03-11 01:22:57,2014-03-11 01:33:08,
1645,37.80078,-122.42137,4,16,2,2014-03-11 01:19:53,2014-03-11 01:23:21,2014-03-11 01:33:02,
1646,37.805501,-122.421997,4,123,1,2014-03-11 01:20:24,2014-03-11 01:27:17,2014-03-11 01:43:40,
1647,37.766198,-122.427783,5,53,1,2014-03-11 01:20:32,2014-03-11 01:23:02,2014-03-11 01:30:16,
1648,37.783555,-122.453533,7,98,1,2014-03-11 01:20:42,2014-03-11 01:34:56,2014-03-11 01:38:52,
1649,37.80512,-122.44064,4,99,2,2014-03-11 01:20:54,2014-03-11 01:25:08,2014-03-11 01:37:42,
1650,37.761567,-122.418237,2,117,1,2014-03-11 01:21:00,2014-03-11 01:23:22,2014-03-11 01:34:59,
1651,37.75564,-122.42852,2,66,2,2014-03-11 01:22:30,2014-03-11 01:27:25,2014-03-11 01:33:26,
1652,37.787089,-122.38801,6,35,1,2014-03-11 01:22:42,2014-03-11 01:24:22,2014-03-11 01:36:12,
1653,37.76744,-122.44641,5,54,2,2014-03-11 01:23:02,2014-03-11 01:24:52,2014-03-11 01:32:54,
1654,37.7469,-122.41603,2,87,2,2014-03-11 01:23:29,2014-03-11 01:27:49,2014-03-11 01:36:55,
1655,37.74534,-122.42638,2,50,3,2014-03-11 01:23:50,2014-03-11 01:30:51,2014-03-11 01:35:49,
1656,37.77123,-122.42422,5,33,2,2014-03-11 01:23:55,2014-03-11 01:28:10,2014-03-11 01:34:41,
1657,37.79975,-122.4259,4,86,1,2014-03-11 01:24:15,2014-03-11 01:32:33,2014-03-11 01:43:02,1120
1658,37.802018,-122.42681,4,86,2,2014-03-11 01:25:11,2014-03-11 01:51:12,2014-03-11 01:51:16,1120
1659,37.78334,-122.39397,1,69,2,2014-03-11 01:26:21,2014-03-11 01:28:36,2014-03-11 01:45:37,
1660,37.773727,-122.402163,1,46,10,2014-03-11 01:26:26,2014-03-11 01:33:19,2014-03-11 01:42:41,
1661,37.74066,-122.41514,2,63,2,2014-03-11 01:26:31,2014-03-11 01:34:10,2014-03-11 01:44:22,1121
1662,37.773727,-122.402163,1,46,6,2014-03-11 01:27:00,2014-03-11 01:42:44,2014-03-11 01:42:47,
1663,37.776355,-122.397501,1,40,1,2014-03-11 01:27:01,2014-03-11 01:28:53,2014-03-11 01:33:08,
1664,37.8029,-122.42007,4,78,2,2014-03-11 01:28:02,2014-03-11 01:36:04,2014-03-11 01:43:40,1122
1665,37.796594,-122.402139,6,109,1,2014-03-11 01:28:03,2014-03-11 01:29:43,2014-03-11 01:38:24,
1666,37.73766,-122.41092,2,63,1,2014-03-11 01:28:56,2014-03-11 01:44:34,2014-03-11 01:49:36,1121
1667,37.76808,-122.45043,7,116,1,2014-03-11 01:29:14,2014-03-11 01:36:13,2014-03-11 01:51:16,
1668,37.777719,-122.39578,1,103,2,2014-03-11 01:29:15,2014-03-11 01:40:01,2014-03-11 01:50:31,
1669,37.79175,-122.40741,8,120,3,2014-03-11 01:29:28,2014-03-11 01:29:49,2014-03-11 01:50:57,
1670,37.78736,-122.43833,5,39,1,2014-03-11 01:29:56,2014-03-11 01:31:48,2014-03-11 01:40:53,
1671,37.76309,-122.433,5,48,1,2014-03-11 01:30:28,2014-03-11 01:31:44,2014-03-11 01:41:22,
1672,37.800994,-122.404681,6,68,2,2014-03-11 01:30:54,2014-03-11 01:34:20,2014-03-11 01:51:14,
1673,37.804981,-122.418881,4,78,1,2014-03-11 01:31:25,2014-03-11 01:43:43,2014-03-11 01:48:33,1122
1674,37.75422,-122.41233,2,50,1,2014-03-11 01:31:25,2014-03-11 01:38:46,2014-03-11 01:47:54,
1675,37.79446,-122.42595,4,59,1,2014-03-11 01:31:54,2014-03-11 01:37:58,2014-03-11 01:49:18,
1676,37.77163,-122.41816,5,36,1,2014-03-11 01:32:24,2014-03-11 01:34:42,2014-03-11 01:44:48,
1677,37.80242,-122.446169,4,122,3,2014-03-11 01:33:31,2014-03-11 01:38:33,2014-03-11 01:48:22,
1678,37.783858,-122.389518,1,42,1,2014-03-11 01:34:27,2014-03-11 01:37:31,2014-03-11 01:45:33,
1679,37.791587,-122.400773,6,92,6,2014-03-11 01:35:08,2014-03-11 01:39:18,2014-03-11 01:46:49,
1680,37.74706,-122.42406,2,66,3,2014-03-11 01:36:19,2014-03-11 01:40:50,2014-03-11 01:46:14,
1681,37.78624,-122.41712,8,121,2,2014-03-11 01:37:22,2014-03-11 01:40:19,2014-03-11 01:53:51,
1682,37.80334,-122.44648,4,61,4,2014-03-11 01:39:31,2014-03-11 01:43:45,2014-03-11 01:57:51,
1683,37.79902,-122.43542,4,16,1,2014-03-11 01:40:08,2014-03-11 01:45:44,2014-03-11 01:54:23,
1684,37.78876,-122.42874,8,111,1,2014-03-11 01:40:35,2014-03-11 01:43:10,2014-03-11 01:54:25,
1685,37.801098,-122.416044,4,99,1,2014-03-11 01:40:47,2014-03-11 01:44:21,2014-03-11 01:53:22,1124
1686,37.76027,-122.41092,1,100,2,2014-03-11 01:40:51,2014-03-11 01:43:12,2014-03-11 01:55:19,
1687,37.78328,-122.407229,1,38,3,2014-03-11 01:41:33,2014-03-11 01:48:26,2014-03-11 02:03:01,1123
1688,37.781937,-122.404388,1,38,1,2014-03-11 01:42:03,2014-03-11 02:03:09,2014-03-11 02:15:31,1123
1689,37.76483,-122.41234,1,119,2,2014-03-11 01:42:46,2014-03-11 01:48:12,2014-03-11 02:00:33,
1690,37.755713,-122.408465,2,117,1,2014-03-11 01:42:49,2014-03-11 01:44:35,2014-03-11 01:54:49,
1691,37.801111,-122.416046,4,99,1,2014-03-11 01:42:57,2014-03-11 01:53:24,2014-03-11 01:55:12,1124
1692,37.796865,-122.444643,4,123,1,2014-03-11 01:43:10,2014-03-11 01:50:02,2014-03-11 02:00:15,
1693,37.77632,-122.408399,1,40,1,2014-03-11 01:43:45,2014-03-11 01:50:09,2014-03-11 01:56:16,
1694,37.754474,-122.423687,2,87,1,2014-03-11 01:44:03,2014-03-11 01:46:45,2014-03-11 01:53:38,
1695,37.792477,-122.42612,8,30,2,2014-03-11 01:44:19,2014-03-11 01:48:12,2014-03-11 01:57:44,
1696,37.78905,-122.43555,4,78,1,2014-03-11 01:44:44,2014-03-11 01:54:33,2014-03-11 02:04:59,
1697,37.76383,-122.44724,5,54,1,2014-03-11 01:45:37,2014-03-11 01:46:54,2014-03-11 01:55:56,
1698,37.73236,-122.43868,2,118,2,2014-03-11 01:46:10,2014-03-11 01:51:05,2014-03-11 02:00:57,
1699,37.7915,-122.39858,6,93,2,2014-03-11 01:46:13,2014-03-11 01:50:19,2014-03-11 01:59:35,1125
1700,37.78888,-122.39869,6,93,3,2014-03-11 01:46:29,2014-03-11 01:59:40,2014-03-11 02:09:44,1125
1701,37.80134,-122.42791,4,59,1,2014-03-11 01:47:15,2014-03-11 01:53:18,2014-03-11 01:55:15,1126
1702,37.75712,-122.43969,5,33,1,2014-03-11 01:47:17,2014-03-11 01:48:08,2014-03-11 01:59:36,
1703,37.80048,-122.42606,4,59,1,2014-03-11 01:47:50,2014-03-11 01:55:17,2014-03-11 02:04:05,1126
1704,37.77071,-122.43399,5,48,1,2014-03-11 01:48:37,2014-03-11 01:53:36,2014-03-11 02:01:17,
1705,37.75513,-122.41212,2,66,2,2014-03-11 01:49:30,2014-03-11 01:52:31,2014-03-11 02:06:30,
1706,37.79689,-122.42946,4,59,1,2014-03-11 01:50:22,2014-03-11 02:04:18,2014-03-11 02:11:07,1126
1707,37.78001,-122.4099,1,42,1,2014-03-11 01:52:05,2014-03-11 01:54:41,2014-03-11 02:07:03,
1708,37.77756,-122.43264,5,53,2,2014-03-11 01:52:07,2014-03-11 01:56:48,2014-03-11 02:04:07,
1709,37.805281,-122.408682,6,83,2,2014-03-11 01:52:08,2014-03-11 02:03:27,2014-03-11 02:05:55,
1710,37.774169,-122.421673,5,49,2,2014-03-11 01:52:09,2014-03-11 01:56:12,2014-03-11 02:07:38,
1711,37.775907,-122.3943,1,113,2,2014-03-11 01:53:31,2014-03-11 01:54:45,2014-03-11 02:12:05,
1712,37.78305,-122.44924,7,75,1,2014-03-11 01:54:37,2014-03-11 01:57:22,2014-03-11 02:05:58,
1713,37.78876,-122.4048,8,81,1,2014-03-11 01:54:46,2014-03-11 01:57:39,2014-03-11 02:11:01,
1714,37.79614,-122.42801,4,86,2,2014-03-11 01:54:57,2014-03-11 02:01:37,2014-03-11 02:02:07,1128
1715,37.79984,-122.43267,4,122,3,2014-03-11 01:56:05,2014-03-11 02:04:12,2014-03-11 02:10:37,1127
1716,37.780451,-122.432461,5,39,2,2014-03-11 01:57:00,2014-03-11 01:59:21,2014-03-11 02:10:44,
1717,37.79873,-122.41527,8,120,1,2014-03-11 01:57:31,2014-03-11 01:59:01,2014-03-11 02:17:20,
1718,37.78873,-122.43042,8,104,1,2014-03-11 01:57:31,2014-03-11 02:02:07,2014-03-11 02:12:19,
1719,37.744075,-122.431153,2,87,1,2014-03-11 01:57:37,2014-03-11 01:59:31,2014-03-11 02:05:05,
1720,37.800698,-122.433373,4,122,1,2014-03-11 01:58:09,2014-03-11 02:14:35,2014-03-11 02:14:47,1127
1721,37.786446,-122.437996,5,48,1,2014-03-11 01:58:19,2014-03-11 02:04:14,2014-03-11 02:17:10,
1722,37.79975,-122.4259,4,86,1,2014-03-11 01:58:35,2014-03-11 02:12:11,2014-03-11 02:19:49,1128
1723,37.790815,-122.440497,4,16,1,2014-03-11 01:58:48,2014-03-11 02:07:40,2014-03-11 02:33:17,
1724,37.80197,-122.42719,4,86,1,2014-03-11 01:59:00,2014-03-11 02:23:12,2014-03-11 02:25:17,1128
1725,37.75777,-122.44115,5,54,2,2014-03-11 01:59:07,2014-03-11 02:20:54,2014-03-11 02:22:34,
1726,37.770442,-122.436083,5,36,1,2014-03-11 01:59:19,2014-03-11 02:08:05,2014-03-11 02:11:27,1130
1727,37.76657,-122.42426,5,53,1,2014-03-11 02:01:03,2014-03-11 02:09:21,2014-03-11 02:15:05,
1728,37.76417,-122.43431,5,33,2,2014-03-11 02:01:10,2014-03-11 02:13:59,2014-03-11 02:21:24,
1729,37.7814,-122.432485,5,49,1,2014-03-11 02:01:14,2014-03-11 02:14:56,2014-03-11 02:28:29,
1730,37.8042,-122.43823,4,99,2,2014-03-11 02:01:25,2014-03-11 02:07:26,2014-03-11 02:15:56,
1731,37.79324,-122.42458,8,111,1,2014-03-11 02:02:12,2014-03-11 02:04:17,2014-03-11 02:16:09,
1732,37.77513,-122.394153,1,46,2,2014-03-11 02:02:49,2014-03-11 02:04:03,2014-03-11 02:21:57,1129
1733,37.79576,-122.43083,4,61,2,2014-03-11 02:02:51,2014-03-11 02:10:36,2014-03-11 02:20:05,1132
1734,37.791797,-122.418581,8,55,1,2014-03-11 02:03:02,2014-03-11 02:07:15,2014-03-11 02:19:25,
1735,37.7915,-122.39858,6,92,1,2014-03-11 02:03:14,2014-03-11 02:05:04,2014-03-11 02:21:06,1131
1736,37.778875,-122.397221,1,46,1,2014-03-11 02:03:44,2014-03-11 02:22:00,2014-03-11 02:35:41,1129
1737,37.76683,-122.45305,7,90,2,2014-03-11 02:03:57,2014-03-11 02:07:12,2014-03-11 02:14:38,
1738,37.773668,-122.392515,1,69,2,2014-03-11 02:04:00,2014-03-11 02:05:13,2014-03-11 02:14:03,
1739,37.77229,-122.4366,5,36,2,2014-03-11 02:04:30,2014-03-11 02:11:31,2014-03-11 02:16:50,1130
1740,37.78064,-122.42351,8,30,2,2014-03-11 02:04:31,2014-03-11 02:07:33,2014-03-11 02:16:04,
1741,37.755977,-122.409722,2,117,2,2014-03-11 02:04:42,2014-03-11 02:07:46,2014-03-11 02:19:36,
1742,37.79479,-122.39847,6,92,1,2014-03-11 02:04:51,2014-03-11 02:21:10,2014-03-11 02:29:18,1131
1743,37.778459,-122.391614,1,103,3,2014-03-11 02:06:01,2014-03-11 02:10:17,2014-03-11 02:22:51,
1744,37.76256,-122.41285,1,100,3,2014-03-11 02:06:09,2014-03-11 02:12:33,2014-03-11 02:25:08,
1745,37.771878,-122.409246,1,40,3,2014-03-11 02:06:29,2014-03-11 02:14:56,2014-03-11 02:19:20,
1746,37.798977,-122.428212,4,61,1,2014-03-11 02:07:14,2014-03-11 02:20:53,2014-03-11 02:25:32,1132
1747,37.78975,-122.44174,7,80,1,2014-03-11 02:07:25,2014-03-11 02:12:53,2014-03-11 02:20:43,1133
1748,37.788537,-122.399139,6,115,1,2014-03-11 02:07:55,2014-03-11 02:09:22,2014-03-11 02:30:56,
1749,37.79019,-122.41606,8,121,2,2014-03-11 02:09:15,2014-03-11 02:17:43,2014-03-11 02:26:54,
1750,37.79971,-122.41916,4,123,1,2014-03-11 02:09:18,2014-03-11 02:11:05,2014-03-11 02:22:12,
1751,37.786786,-122.442814,7,80,1,2014-03-11 02:09:47,2014-03-11 02:21:31,2014-03-11 02:30:36,1133
1752,37.78952,-122.43652,4,78,1,2014-03-11 02:10:11,2014-03-11 02:14:33,2014-03-11 02:23:25,
1753,37.79363,-122.42551,8,81,1,2014-03-11 02:10:50,2014-03-11 02:19:00,2014-03-11 02:25:47,1135
1754,37.803448,-122.423031,4,59,1,2014-03-11 02:10:53,2014-03-11 02:18:20,2014-03-11 02:26:06,1134
1755,37.772252,-122.425405,5,39,1,2014-03-11 02:11:50,2014-03-11 02:18:34,2014-03-11 02:22:25,
1756,37.80053,-122.42336,4,59,2,2014-03-11 02:12:50,2014-03-11 02:26:35,2014-03-11 02:35:08,1134
1757,37.74378,-122.41775,2,50,2,2014-03-11 02:12:53,2014-03-11 02:15:12,2014-03-11 02:23:01,
1758,37.801416,-122.423836,4,59,1,2014-03-11 02:13:23,2014-03-11 02:35:13,2014-03-11 02:40:31,1134
1759,37.79289,-122.42424,8,81,1,2014-03-11 02:13:28,2014-03-11 02:27:01,2014-03-11 02:32:23,1135
1760,37.767812,-122.422145,5,53,2,2014-03-11 02:15:28,2014-03-11 02:23:19,2014-03-11 02:32:16,1137
1761,37.777719,-122.39578,1,119,1,2014-03-11 02:16:05,2014-03-11 02:17:38,2014-03-11 02:31:32,
1762,37.756017,-122.409051,2,118,1,2014-03-11 02:16:58,2014-03-11 02:21:29,2014-03-11 02:33:27,
1763,37.761301,-122.44005,5,48,1,2014-03-11 02:17:07,2014-03-11 02:25:46,2014-03-11 02:33:43,
1764,37.79809,-122.39971,6,68,2,2014-03-11 02:17:31,2014-03-11 02:20:40,2014-03-11 02:34:17,
1765,37.748965,-122.419227,2,66,1,2014-03-11 02:18:44,2014-03-11 02:24:19,2014-03-11 02:31:51,
1766,37.79503,-122.42493,4,99,2,2014-03-11 02:19:05,2014-03-11 02:26:03,2014-03-11 02:35:41,
1767,37.769926,-122.421447,5,53,1,2014-03-11 02:19:12,2014-03-11 02:33:07,2014-03-11 02:36:41,1137
1768,37.755383,-122.425566,2,87,1,2014-03-11 02:19:47,2014-03-11 02:27:34,2014-03-11 02:34:53,1138
1769,37.78762,-122.40069,6,110,1,2014-03-11 02:19:49,2014-03-11 02:23:59,2014-03-11 02:36:36,
1770,37.75429,-122.43435,2,63,1,2014-03-11 02:19:59,2014-03-11 02:23:38,2014-03-11 02:31:41,
1771,37.777719,-122.39578,1,113,1,2014-03-11 02:21:18,2014-03-11 02:22:47,2014-03-11 02:31:55,
1772,37.75681,-122.423331,2,87,1,2014-03-11 02:21:27,2014-03-11 02:35:00,2014-03-11 02:38:55,1138
1773,37.79345,-122.39818,6,93,1,2014-03-11 02:21:32,2014-03-11 02:28:51,2014-03-11 02:37:56,1139
1774,37.79345,-122.39818,6,93,1,2014-03-11 02:22:06,2014-03-11 02:38:01,2014-03-11 02:38:03,1139
1775,37.791693,-122.398338,6,93,2,2014-03-11 02:22:24,2014-03-11 02:38:33,2014-03-11 02:44:43,1139
1776,37.79347,-122.42463,8,111,1,2014-03-11 02:23:30,2014-03-11 02:24:29,2014-03-11 02:35:45,
1777,37.778201,-122.412212,1,69,2,2014-03-11 02:24:32,2014-03-11 02:24:51,2014-03-11 02:38:00,
1778,37.75407,-122.42529,2,87,2,2014-03-11 02:25:05,2014-03-11 02:38:59,2014-03-11 02:42:56,1138
1779,37.792762,-122.41099,8,104,3,2014-03-11 02:25:20,2014-03-11 02:31:37,2014-03-11 02:52:54,
1780,37.77567,-122.41232,1,42,1,2014-03-11 02:25:28,2014-03-11 02:25:59,2014-03-11 02:33:47,
1781,37.74543,-122.424738,2,117,2,2014-03-11 02:25:55,2014-03-11 02:30:28,2014-03-11 02:34:27,
1782,37.78229,-122.39308,1,38,1,2014-03-11 02:25:58,2014-03-11 02:26:38,2014-03-11 02:34:30,
1783,37.78081,-122.40272,1,40,2,2014-03-11 02:26:08,2014-03-11 02:27:58,2014-03-11 02:35:05,
1784,37.79787,-122.414378,8,55,2,2014-03-11 02:26:08,2014-03-11 02:33:45,2014-03-11 02:51:04,
1785,37.776022,-122.437346,5,39,1,2014-03-11 02:27:10,2014-03-11 02:29:42,2014-03-11 02:35:16,
1786,37.78371,-122.46125,7,75,3,2014-03-11 02:27:26,2014-03-11 02:31:36,2014-03-11 02:38:46,
1787,37.77443,-122.44982,7,90,2,2014-03-11 02:28:04,2014-03-11 02:34:13,2014-03-11 02:40:37,
1788,37.798049,-122.423819,4,123,1,2014-03-11 02:28:23,2014-03-11 02:29:09,2014-03-11 02:39:31,
1789,37.80319,-122.43241,4,61,1,2014-03-11 02:28:55,2014-03-11 02:29:47,2014-03-11 02:36:49,
1790,37.75146,-122.43142,2,50,1,2014-03-11 02:29:10,2014-03-11 02:32:26,2014-03-11 02:39:16,
1791,37.80032,-122.405894,6,35,1,2014-03-11 02:29:12,2014-03-11 02:32:04,2014-03-11 02:40:40,
1792,37.8031,-122.41844,4,78,1,2014-03-11 02:29:48,2014-03-11 02:31:52,2014-03-11 02:43:36,
1793,37.79161,-122.42931,8,120,2,2014-03-11 02:30:05,2014-03-11 02:31:20,2014-03-11 02:48:36,
